"Step","ClassificationPhoneme  - TW - loss","ClassificationPhoneme  - TW - loss__MIN","ClassificationPhoneme  - TW - loss__MAX","ClassificationPhoneme  - Jittering - loss","ClassificationPhoneme  - Jittering - loss__MIN","ClassificationPhoneme  - Jittering - loss__MAX","ClassificationPhoneme  - ROS - loss","ClassificationPhoneme  - ROS - loss__MIN","ClassificationPhoneme  - ROS - loss__MAX","ClassificationPhoneme  - Raw - loss","ClassificationPhoneme  - Raw - loss__MIN","ClassificationPhoneme  - Raw - loss__MAX","ClassificationOliveOil  - ADASYN - loss","ClassificationOliveOil  - ADASYN - loss__MIN","ClassificationOliveOil  - ADASYN - loss__MAX","ClassificationOliveOil  - SMOTE - loss","ClassificationOliveOil  - SMOTE - loss__MIN","ClassificationOliveOil  - SMOTE - loss__MAX","ClassificationOliveOil  - TW - loss","ClassificationOliveOil  - TW - loss__MIN","ClassificationOliveOil  - TW - loss__MAX","ClassificationOliveOil  - Jittering - loss","ClassificationOliveOil  - Jittering - loss__MIN","ClassificationOliveOil  - Jittering - loss__MAX","ClassificationOliveOil  - ROS - loss","ClassificationOliveOil  - ROS - loss__MIN","ClassificationOliveOil  - ROS - loss__MAX","ClassificationOliveOil  - Raw - loss","ClassificationOliveOil  - Raw - loss__MIN","ClassificationOliveOil  - Raw - loss__MAX","ClassificationMedicalImages  - ADASYN - loss","ClassificationMedicalImages  - ADASYN - loss__MIN","ClassificationMedicalImages  - ADASYN - loss__MAX","ClassificationMedicalImages  - SMOTE - loss","ClassificationMedicalImages  - SMOTE - loss__MIN","ClassificationMedicalImages  - SMOTE - loss__MAX","ClassificationMedicalImages  - TW - loss","ClassificationMedicalImages  - TW - loss__MIN","ClassificationMedicalImages  - TW - loss__MAX","ClassificationMedicalImages  - Jittering - loss","ClassificationMedicalImages  - Jittering - loss__MIN","ClassificationMedicalImages  - Jittering - loss__MAX"
"514","0.0011560098500922322","0.0011560098500922322","0.0011560098500922322","0.0005406436102930456","0.00048647611401975155","0.0005948111065663397","0.0008061518892645836","0.0006762325647287071","0.0009360712138004601","0.007943465490825474","0.0043982346542179585","0.011255565099418163","0.09170771390199661","0.09170771390199661","0.09170771390199661","0.19250306487083435","0.19250306487083435","0.19250306487083435","0.27810555696487427","0.27810555696487427","0.27810555696487427","0.10636765509843826","0.10636765509843826","0.10636765509843826","0.1363052874803543","0.1363052874803543","0.1363052874803543","0.16153237223625183","0.16153237223625183","0.16153237223625183","0.00005307117316988297","0.00005307117316988297","0.00005307117316988297","0.000022857120711705647","0.000022857120711705647","0.000022857120711705647","0.00008393728785449639","0.00008393728785449639","0.00008393728785449639","0.000022782382075092755","0.000022782382075092755","0.000022782382075092755"
"515","0.0010695855598896742","0.0010695855598896742","0.0010695855598896742","0.0005548322224058211","0.0005090786144137383","0.0006005858303979039","0.0007721482834313065","0.0006997305899858475","0.0008445659768767655","0.019012948498129845","0.00512976199388504","0.05150090157985687","0.06970299780368805","0.06970299780368805","0.06970299780368805","0.1708594113588333","0.1708594113588333","0.1708594113588333","0.3814069330692291","0.3814069330692291","0.3814069330692291","0.13570398092269897","0.13570398092269897","0.13570398092269897","0.1616351306438446","0.1616351306438446","0.1616351306438446","0.1573517918586731","0.1573517918586731","0.1573517918586731","0.000060817004850832745","0.000060817004850832745","0.000060817004850832745","0.000011661741154966876","0.000011661741154966876","0.000011661741154966876","0.00005813909228891134","0.00005813909228891134","0.00005813909228891134","0.000030348637665156275","0.000030348637665156275","0.000030348637665156275"
"516","0.0010475339367985725","0.0010475339367985725","0.0010475339367985725","0.0004945090331602842","0.00041921797674149275","0.0005698000895790756","0.0007524860848207027","0.0006456021219491959","0.0008593700476922095","0.014881361043080688","0.006575498264282942","0.036753974854946136","0.061523936688899994","0.061523936688899994","0.061523936688899994","0.25259339809417725","0.25259339809417725","0.25259339809417725","0.28881019353866577","0.28881019353866577","0.28881019353866577","0.08939599245786667","0.08939599245786667","0.08939599245786667","0.1233338862657547","0.1233338862657547","0.1233338862657547","0.22090749442577362","0.22090749442577362","0.22090749442577362","0.00004297803025110625","0.00004297803025110625","0.00004297803025110625","0.00011877048382302746","0.00011877048382302746","0.00011877048382302746","0.0002942998835351318","0.0002942998835351318","0.0002942998835351318","0.000021858872059965506","0.000021858872059965506","0.000021858872059965506"
"517","0.001208401983603835","0.001208401983603835","0.001208401983603835","0.0005640352610498667","0.0005266093648970127","0.0006014611572027206","0.0007490751158911735","0.0007102880626916885","0.0007878621690906584","0.007514472701586783","0.004388706758618355","0.010095308534801006","0.055856406688690186","0.055856406688690186","0.055856406688690186","0.16080953180789948","0.16080953180789948","0.16080953180789948","0.23471125960350037","0.23471125960350037","0.23471125960350037","0.0800144299864769","0.0800144299864769","0.0800144299864769","0.1804981380701065","0.1804981380701065","0.1804981380701065","0.15732884407043457","0.15732884407043457","0.15732884407043457","0.00008320811321027577","0.00008320811321027577","0.00008320811321027577","0.000060806549299741164","0.000060806549299741164","0.000060806549299741164","0.00007559439109172672","0.00007559439109172672","0.00007559439109172672","0.00006602360372198746","0.00006602360372198746","0.00006602360372198746"
"518","0.001009307336062193","0.001009307336062193","0.001009307336062193","0.0004610928881447762","0.00040763727156445384","0.0005145485047250986","0.000780504517024383","0.0006812927313148975","0.0008797163027338684","0.008398455334827304","0.005591175053268671","0.012036481872200966","0.04890507832169533","0.04890507832169533","0.04890507832169533","0.172101229429245","0.172101229429245","0.172101229429245","0.20360301434993744","0.20360301434993744","0.20360301434993744","0.09443768858909607","0.09443768858909607","0.09443768858909607","0.17086189985275269","0.17086189985275269","0.17086189985275269","0.19419057667255402","0.19419057667255402","0.19419057667255402","0.00015650979185011238","0.00015650979185011238","0.00015650979185011238","0.0023088331799954176","0.0023088331799954176","0.0023088331799954176","0.000533388345502317","0.000533388345502317","0.000533388345502317","0.000024532102543162182","0.000024532102543162182","0.000024532102543162182"
"519","0.001252031303010881","0.001252031303010881","0.001252031303010881","0.0005462448898470029","0.00047444234951399267","0.0006180474301800132","0.0007854803698137403","0.0006622056826017797","0.0009087550570257008","0.005768084723968059","0.00390249933116138","0.007422565948218107","0.1302034854888916","0.1302034854888916","0.1302034854888916","0.14854788780212402","0.14854788780212402","0.14854788780212402","0.21495190262794495","0.21495190262794495","0.21495190262794495","0.07355278730392456","0.07355278730392456","0.07355278730392456","0.18391257524490356","0.18391257524490356","0.18391257524490356","0.25272783637046814","0.25272783637046814","0.25272783637046814","0.00014512214693240821","0.00014512214693240821","0.00014512214693240821","0.011454371735453606","0.011454371735453606","0.011454371735453606","0.000970281835179776","0.000970281835179776","0.000970281835179776","0.000031445666536455974","0.000031445666536455974","0.000031445666536455974"
"520","0.0011755309533327818","0.0011755309533327818","0.0011755309533327818","0.0005600900622084737","0.000534305814653635","0.0005858743097633123","0.000703916884958744","0.0006223110831342638","0.0007855226867832243","0.0053468820406124","0.004510189406573772","0.007005020510405302","0.13608011603355408","0.13608011603355408","0.13608011603355408","0.18722160160541534","0.18722160160541534","0.18722160160541534","0.28122466802597046","0.28122466802597046","0.28122466802597046","0.09131745994091034","0.09131745994091034","0.09131745994091034","0.1536371409893036","0.1536371409893036","0.1536371409893036","0.22511455416679382","0.22511455416679382","0.22511455416679382","0.00005780651918030344","0.00005780651918030344","0.00005780651918030344","0.011152591556310654","0.011152591556310654","0.011152591556310654","0.0001909660204546526","0.0001909660204546526","0.0001909660204546526","0.00002136173498001881","0.00002136173498001881","0.00002136173498001881"
"521","0.0011348926927894354","0.0011348926927894354","0.0011348926927894354","0.0005287671810947359","0.0005001850076951087","0.0005573493544943631","0.0006873223173897713","0.0006084425840526819","0.0007662020507268608","0.007862322265282273","0.00316740944981575","0.012720420025289059","0.09242968261241913","0.09242968261241913","0.09242968261241913","0.1888059824705124","0.1888059824705124","0.1888059824705124","0.27457353472709656","0.27457353472709656","0.27457353472709656","0.06335222721099854","0.06335222721099854","0.06335222721099854","0.15135926008224487","0.15135926008224487","0.15135926008224487","0.23668472468852997","0.23668472468852997","0.23668472468852997","0.0001666159078013152","0.0001666159078013152","0.0001666159078013152","0.00155629962682724","0.00155629962682724","0.00155629962682724","0.00007401743641821668","0.00007401743641821668","0.00007401743641821668","0.00002656392643984873","0.00002656392643984873","0.00002656392643984873"
"522","0.0011492077028378844","0.0011492077028378844","0.0011492077028378844","0.0005285583902150393","0.0004927022382616997","0.0005644145421683788","0.0007687163597438484","0.0007411792175844312","0.0007962535019032657","0.011327651678584516","0.006029128562659025","0.019654612988233566","0.1382136344909668","0.1382136344909668","0.1382136344909668","0.24413086473941803","0.24413086473941803","0.24413086473941803","0.24375168979167938","0.24375168979167938","0.24375168979167938","0.08971896767616272","0.08971896767616272","0.08971896767616272","0.12739266455173492","0.12739266455173492","0.12739266455173492","0.269505113363266","0.269505113363266","0.269505113363266","0.00007096183253452182","0.00007096183253452182","0.00007096183253452182","0.000665516359731555","0.000665516359731555","0.000665516359731555","0.00010098094207933173","0.00010098094207933173","0.00010098094207933173","0.000016480837075505406","0.000016480837075505406","0.000016480837075505406"
"523","0.0010548500576987863","0.0010548500576987863","0.0010548500576987863","0.0005403057730291039","0.0004880029591731727","0.000592608586885035","0.0008628393115941435","0.0008134929812513292","0.0009121856419369578","0.012173573137260973","0.005351273808628321","0.018981261178851128","0.06989199668169022","0.06989199668169022","0.06989199668169022","0.24529150128364563","0.24529150128364563","0.24529150128364563","0.16681088507175446","0.16681088507175446","0.16681088507175446","0.056722793728113174","0.056722793728113174","0.056722793728113174","0.1368226408958435","0.1368226408958435","0.1368226408958435","0.1323852837085724","0.1323852837085724","0.1323852837085724","0.00006025364200468175","0.00006025364200468175","0.00006025364200468175","0.00048631345271132886","0.00048631345271132886","0.00048631345271132886","0.00010799484152812511","0.00010799484152812511","0.00010799484152812511","0.000027446010790299624","0.000027446010790299624","0.000027446010790299624"
"524","0.0013849736424162984","0.0013849736424162984","0.0013849736424162984","0.0005004290724173188","0.000468506827019155","0.0005323513178154826","0.0007157724176067859","0.0006891100783832371","0.0007424347568303347","0.009889010339975357","0.00691817095503211","0.015826638787984848","0.07080818712711334","0.07080818712711334","0.07080818712711334","0.20871423184871674","0.20871423184871674","0.20871423184871674","0.23352786898612976","0.23352786898612976","0.23352786898612976","0.08376210182905197","0.08376210182905197","0.08376210182905197","0.1955552101135254","0.1955552101135254","0.1955552101135254","0.22193042933940887","0.22193042933940887","0.22193042933940887","0.00004479852941585705","0.00004479852941585705","0.00004479852941585705","0.00044503045501187444","0.00044503045501187444","0.00044503045501187444","0.00030283263185992837","0.00030283263185992837","0.00030283263185992837","0.000030918512493371964","0.000030918512493371964","0.000030918512493371964"
"525","0.001173487980850041","0.001173487980850041","0.001173487980850041","0.0005166979681234807","0.00044598826207220554","0.0005874076741747558","0.0006916417623870075","0.0006500706658698618","0.0007332128589041531","0.011441387236118317","0.005550971254706383","0.015817198902368546","0.10576272010803223","0.10576272010803223","0.10576272010803223","0.33905479311943054","0.33905479311943054","0.33905479311943054","0.2488052099943161","0.2488052099943161","0.2488052099943161","0.068910151720047","0.068910151720047","0.068910151720047","0.21871031820774078","0.21871031820774078","0.21871031820774078","0.22949720919132233","0.22949720919132233","0.22949720919132233","0.000048554073146078736","0.000048554073146078736","0.000048554073146078736","0.0006595252780243754","0.0006595252780243754","0.0006595252780243754","0.0003321860858704895","0.0003321860858704895","0.0003321860858704895","0.00004759351213579066","0.00004759351213579066","0.00004759351213579066"
"526","0.0010850358521565795","0.0010850358521565795","0.0010850358521565795","0.0005098892579553649","0.00048446565051563084","0.0005353128653950989","0.0007874641160015017","0.0007548055145889521","0.0008201227174140513","0.008541826740838587","0.007221452426165342","0.010118690319359303","0.0896025076508522","0.0896025076508522","0.0896025076508522","0.169583261013031","0.169583261013031","0.169583261013031","0.4260490834712982","0.4260490834712982","0.4260490834712982","0.04759007319808006","0.04759007319808006","0.04759007319808006","0.12859997153282166","0.12859997153282166","0.12859997153282166","0.31895485520362854","0.31895485520362854","0.31895485520362854","0.00006553774437634274","0.00006553774437634274","0.00006553774437634274","0.00019636016804724932","0.00019636016804724932","0.00019636016804724932","0.00037149203126318753","0.00037149203126318753","0.00037149203126318753","0.000016996478734654374","0.000016996478734654374","0.000016996478734654374"
"527","0.0009493093239143491","0.0009493093239143491","0.0009493093239143491","0.0005629366787616163","0.0005003605620004237","0.000625512795522809","0.0007344868208747357","0.0006515697459690273","0.0008174038957804441","0.011525481007993221","0.0046302033588290215","0.023507652804255486","0.07669944316148758","0.07669944316148758","0.07669944316148758","0.19537629187107086","0.19537629187107086","0.19537629187107086","0.33950111269950867","0.33950111269950867","0.33950111269950867","0.06503179669380188","0.06503179669380188","0.06503179669380188","0.23446355760097504","0.23446355760097504","0.23446355760097504","0.25172290205955505","0.25172290205955505","0.25172290205955505","0.000046162287617335096","0.000046162287617335096","0.000046162287617335096","0.0001797918084776029","0.0001797918084776029","0.0001797918084776029","0.00010798002767842263","0.00010798002767842263","0.00010798002767842263","0.000010638083949743304","0.000010638083949743304","0.000010638083949743304"
